DAY,MONTH,YEAR,TYPE,NUMBER
5,01,2016,Number,36
5,01,2016,Number,39
5,01,2016,Star,6
5,01,2016,Star,10
1,01,2016,Number,4
1,01,2016,Number,37
1,01,2016,Number,38
1,01,2016,Number,39
1,01,2016,Number,44
1,01,2016,Star,4
1,01,2016,Star,7
29,12,2015,Number,5
29,12,2015,Number,20
29,12,2015,Number,31
29,12,2015,Number,32
29,12,2015,Number,36
29,12,2015,Star,6
29,12,2015,Star,7
25,12,2015,Number,3
25,12,2015,Number,10
25,12,2015,Number,25
25,12,2015,Number,27
25,12,2015,Number,40
25,12,2015,Star,3
25,12,2015,Star,9
22,12,2015,Number,18
22,12,2015,Number,19
22,12,2015,Number,20
22,12,2015,Number,40
22,12,2015,Number,41
22,12,2015,Star,7
22,12,2015,Star,10
18,12,2015,Number,6
18,12,2015,Number,22
18,12,2015,Number,26
18,12,2015,Number,29
18,12,2015,Number,48
18,12,2015,Star,5
18,12,2015,Star,6
15,12,2015,Number,8
15,12,2015,Number,11
15,12,2015,Number,23
15,12,2015,Number,27
15,12,2015,Number,35
15,12,2015,Star,4
15,12,2015,Star,11
11,12,2015,Number,3
11,12,2015,Number,5
11,12,2015,Number,21
11,12,2015,Number,40
11,12,2015,Number,43
11,12,2015,Star,6
11,12,2015,Star,11
8,12,2015,Number,12
8,12,2015,Number,17
8,12,2015,Number,29
8,12,2015,Number,38
8,12,2015,Number,48
8,12,2015,Star,9
8,12,2015,Star,11
4,12,2015,Number,8
4,12,2015,Number,17
4,12,2015,Number,18
4,12,2015,Number,27
4,12,2015,Number,39
4,12,2015,Star,1
4,12,2015,Star,7
1,12,2015,Number,2
1,12,2015,Number,15
1,12,2015,Number,25
1,12,2015,Number,35
1,12,2015,Number,45
1,12,2015,Star,8
1,12,2015,Star,10
27,11,2015,Number,16
27,11,2015,Number,29
27,11,2015,Number,30
27,11,2015,Number,37
27,11,2015,Number,50
27,11,2015,Star,6
27,11,2015,Star,8
24,11,2015,Number,9
24,11,2015,Number,14
24,11,2015,Number,16
24,11,2015,Number,17
24,11,2015,Number,26
24,11,2015,Star,10
24,11,2015,Star,11
20,11,2015,Number,4
20,11,2015,Number,30
20,11,2015,Number,34
20,11,2015,Number,46
20,11,2015,Number,49
20,11,2015,Star,7
20,11,2015,Star,8
17,11,2015,Number,6
17,11,2015,Number,7
17,11,2015,Number,23
17,11,2015,Number,37
17,11,2015,Number,38
17,11,2015,Star,10
17,11,2015,Star,11
13,11,2015,Number,10
13,11,2015,Number,17
13,11,2015,Number,18
13,11,2015,Number,33
13,11,2015,Number,40
13,11,2015,Star,2
13,11,2015,Star,8
10,11,2015,Number,6
10,11,2015,Number,13
10,11,2015,Number,18
10,11,2015,Number,39
10,11,2015,Number,43
10,11,2015,Star,2
10,11,2015,Star,8
6,11,2015,Number,3
6,11,2015,Number,17
6,11,2015,Number,26
6,11,2015,Number,38
6,11,2015,Number,40
6,11,2015,Star,4
6,11,2015,Star,10
3,11,2015,Number,8
3,11,2015,Number,27
3,11,2015,Number,39
3,11,2015,Number,46
3,11,2015,Number,49
3,11,2015,Star,2
3,11,2015,Star,6
30,10,2015,Number,8
30,10,2015,Number,13
30,10,2015,Number,17
30,10,2015,Number,21
30,10,2015,Number,34
30,10,2015,Star,6
30,10,2015,Star,7
27,10,2015,Number,11
27,10,2015,Number,12
27,10,2015,Number,20
27,10,2015,Number,25
27,10,2015,Number,36
27,10,2015,Star,6
27,10,2015,Star,9
23,10,2015,Number,7
23,10,2015,Number,25
23,10,2015,Number,30
23,10,2015,Number,32
23,10,2015,Number,39
23,10,2015,Star,2
23,10,2015,Star,8
20,10,2015,Number,17
20,10,2015,Number,19
20,10,2015,Number,21
20,10,2015,Number,30
20,10,2015,Number,45
20,10,2015,Star,8
20,10,2015,Star,10
16,10,2015,Number,7
16,10,2015,Number,28
16,10,2015,Number,29
16,10,2015,Number,43
16,10,2015,Number,48
16,10,2015,Star,3
16,10,2015,Star,10
13,10,2015,Number,12
13,10,2015,Number,15
13,10,2015,Number,26
13,10,2015,Number,29
13,10,2015,Number,47
13,10,2015,Star,3
13,10,2015,Star,11
9,10,2015,Number,1
9,10,2015,Number,40
9,10,2015,Number,42
9,10,2015,Number,43
9,10,2015,Number,47
9,10,2015,Star,9
9,10,2015,Star,11
6,10,2015,Number,11
6,10,2015,Number,20
6,10,2015,Number,22
6,10,2015,Number,29
6,10,2015,Number,32
6,10,2015,Star,1
6,10,2015,Star,8
2,10,2015,Number,7
2,10,2015,Number,18
2,10,2015,Number,21
2,10,2015,Number,32
2,10,2015,Number,35
2,10,2015,Star,2
2,10,2015,Star,11
29,09,2015,Number,11
29,09,2015,Number,14
29,09,2015,Number,26
29,09,2015,Number,29
29,09,2015,Number,49
29,09,2015,Star,3
29,09,2015,Star,9
25,09,2015,Number,13
25,09,2015,Number,14
25,09,2015,Number,23
25,09,2015,Number,30
25,09,2015,Number,37
25,09,2015,Star,2
25,09,2015,Star,8
22,09,2015,Number,14
22,09,2015,Number,23
22,09,2015,Number,26
22,09,2015,Number,27
22,09,2015,Number,29
22,09,2015,Star,7
22,09,2015,Star,10
18,09,2015,Number,7
18,09,2015,Number,29
18,09,2015,Number,33
18,09,2015,Number,34
18,09,2015,Number,39
18,09,2015,Star,7
18,09,2015,Star,8
15,09,2015,Number,8
15,09,2015,Number,15
15,09,2015,Number,17
15,09,2015,Number,44
15,09,2015,Number,49
15,09,2015,Star,5
15,09,2015,Star,8
11,09,2015,Number,10
11,09,2015,Number,18
11,09,2015,Number,19
11,09,2015,Number,29
11,09,2015,Number,50
11,09,2015,Star,1
11,09,2015,Star,9
8,09,2015,Number,14
8,09,2015,Number,16
8,09,2015,Number,39
8,09,2015,Number,40
8,09,2015,Number,42
8,09,2015,Star,1
8,09,2015,Star,4
4,09,2015,Number,8
4,09,2015,Number,9
4,09,2015,Number,27
4,09,2015,Number,45
4,09,2015,Number,50
4,09,2015,Star,8
4,09,2015,Star,10
1,09,2015,Number,6
1,09,2015,Number,19
1,09,2015,Number,21
1,09,2015,Number,27
1,09,2015,Number,45
1,09,2015,Star,1
1,09,2015,Star,8
28,08,2015,Number,11
28,08,2015,Number,29
28,08,2015,Number,30
28,08,2015,Number,31
28,08,2015,Number,34
28,08,2015,Star,4
28,08,2015,Star,7
25,08,2015,Number,27
25,08,2015,Number,31
25,08,2015,Number,33
25,08,2015,Number,42
25,08,2015,Number,50
25,08,2015,Star,2
25,08,2015,Star,5
21,08,2015,Number,4
21,08,2015,Number,16
21,08,2015,Number,18
21,08,2015,Number,43
21,08,2015,Number,47
21,08,2015,Star,6
21,08,2015,Star,10
18,08,2015,Number,7
18,08,2015,Number,10
18,08,2015,Number,11
18,08,2015,Number,12
18,08,2015,Number,19
18,08,2015,Star,2
18,08,2015,Star,9
14,08,2015,Number,4
14,08,2015,Number,7
14,08,2015,Number,39
14,08,2015,Number,44
14,08,2015,Number,45
14,08,2015,Star,3
14,08,2015,Star,5
11,08,2015,Number,2
11,08,2015,Number,3
11,08,2015,Number,8
11,08,2015,Number,15
11,08,2015,Number,16
11,08,2015,Star,4
11,08,2015,Star,11
7,08,2015,Number,1
7,08,2015,Number,5
7,08,2015,Number,21
7,08,2015,Number,39
7,08,2015,Number,44
7,08,2015,Star,4
7,08,2015,Star,11
4,08,2015,Number,10
4,08,2015,Number,15
4,08,2015,Number,39
4,08,2015,Number,45
4,08,2015,Number,50
4,08,2015,Star,9
4,08,2015,Star,10
31,07,2015,Number,16
31,07,2015,Number,21
31,07,2015,Number,34
31,07,2015,Number,40
31,07,2015,Number,50
31,07,2015,Star,6
31,07,2015,Star,9
28,07,2015,Number,23
28,07,2015,Number,32
28,07,2015,Number,36
28,07,2015,Number,43
28,07,2015,Number,49
28,07,2015,Star,7
28,07,2015,Star,8
24,07,2015,Number,2
24,07,2015,Number,9
24,07,2015,Number,21
24,07,2015,Number,35
24,07,2015,Number,46
24,07,2015,Star,2
24,07,2015,Star,11
21,07,2015,Number,14
21,07,2015,Number,20
21,07,2015,Number,27
21,07,2015,Number,29
21,07,2015,Number,44
21,07,2015,Star,7
21,07,2015,Star,10
17,07,2015,Number,1
17,07,2015,Number,21
17,07,2015,Number,22
17,07,2015,Number,43
17,07,2015,Number,48
17,07,2015,Star,7
17,07,2015,Star,9
14,07,2015,Number,6
14,07,2015,Number,18
14,07,2015,Number,19
14,07,2015,Number,34
14,07,2015,Number,36
14,07,2015,Star,1
14,07,2015,Star,8
10,07,2015,Number,5
10,07,2015,Number,8
10,07,2015,Number,15
10,07,2015,Number,35
10,07,2015,Number,41
10,07,2015,Star,4
10,07,2015,Star,5
7,07,2015,Number,6
7,07,2015,Number,7
7,07,2015,Number,18
7,07,2015,Number,33
7,07,2015,Number,41
7,07,2015,Star,3
7,07,2015,Star,10
3,07,2015,Number,11
3,07,2015,Number,12
3,07,2015,Number,15
3,07,2015,Number,18
3,07,2015,Number,44
3,07,2015,Star,3
3,07,2015,Star,9
30,06,2015,Number,11
30,06,2015,Number,15
30,06,2015,Number,28
30,06,2015,Number,34
30,06,2015,Number,37
30,06,2015,Star,1
30,06,2015,Star,8
26,06,2015,Number,3
26,06,2015,Number,6
26,06,2015,Number,10
26,06,2015,Number,19
26,06,2015,Number,24
26,06,2015,Star,5
26,06,2015,Star,7
23,06,2015,Number,4
23,06,2015,Number,16
23,06,2015,Number,22
23,06,2015,Number,38
23,06,2015,Number,49
23,06,2015,Star,6
23,06,2015,Star,9
19,06,2015,Number,7
19,06,2015,Number,14
19,06,2015,Number,20
19,06,2015,Number,31
19,06,2015,Number,42
19,06,2015,Star,3
19,06,2015,Star,9
16,06,2015,Number,10
16,06,2015,Number,15
16,06,2015,Number,16
16,06,2015,Number,36
16,06,2015,Number,37
16,06,2015,Star,3
16,06,2015,Star,9
12,06,2015,Number,5
12,06,2015,Number,8
12,06,2015,Number,10
12,06,2015,Number,11
12,06,2015,Number,37
12,06,2015,Star,7
12,06,2015,Star,9
9,06,2015,Number,5
9,06,2015,Number,9
9,06,2015,Number,17
9,06,2015,Number,32
9,06,2015,Number,34
9,06,2015,Star,6
9,06,2015,Star,8
5,06,2015,Number,2
5,06,2015,Number,7
5,06,2015,Number,8
5,06,2015,Number,45
5,06,2015,Number,48
5,06,2015,Star,1
5,06,2015,Star,9
2,06,2015,Number,7
2,06,2015,Number,23
2,06,2015,Number,29
2,06,2015,Number,37
2,06,2015,Number,41
2,06,2015,Star,1
2,06,2015,Star,8
29,05,2015,Number,3
29,05,2015,Number,4
29,05,2015,Number,20
29,05,2015,Number,45
29,05,2015,Number,48
29,05,2015,Star,6
29,05,2015,Star,8
26,05,2015,Number,5
26,05,2015,Number,6
26,05,2015,Number,7
26,05,2015,Number,21
26,05,2015,Number,24
26,05,2015,Star,5
26,05,2015,Star,6
22,05,2015,Number,18
22,05,2015,Number,24
22,05,2015,Number,35
22,05,2015,Number,44
22,05,2015,Number,45
22,05,2015,Star,5
22,05,2015,Star,11
19,05,2015,Number,26
19,05,2015,Number,30
19,05,2015,Number,31
19,05,2015,Number,35
19,05,2015,Number,37
19,05,2015,Star,8
19,05,2015,Star,11
15,05,2015,Number,5
15,05,2015,Number,35
15,05,2015,Number,42
15,05,2015,Number,44
15,05,2015,Number,47
15,05,2015,Star,8
15,05,2015,Star,9
12,05,2015,Number,14
12,05,2015,Number,29
12,05,2015,Number,30
12,05,2015,Number,40
12,05,2015,Number,46
12,05,2015,Star,3
12,05,2015,Star,6
8,05,2015,Number,7
8,05,2015,Number,14
8,05,2015,Number,19
8,05,2015,Number,47
8,05,2015,Number,49
8,05,2015,Star,3
8,05,2015,Star,10
5,05,2015,Number,1
5,05,2015,Number,10
5,05,2015,Number,17
5,05,2015,Number,20
5,05,2015,Number,42
5,05,2015,Star,8
5,05,2015,Star,9
1,05,2015,Number,3
1,05,2015,Number,19
1,05,2015,Number,20
1,05,2015,Number,25
1,05,2015,Number,26
1,05,2015,Star,6
1,05,2015,Star,10
28,04,2015,Number,24
28,04,2015,Number,26
28,04,2015,Number,28
28,04,2015,Number,36
28,04,2015,Number,45
28,04,2015,Star,7
28,04,2015,Star,10
24,04,2015,Number,5
24,04,2015,Number,19
24,04,2015,Number,29
24,04,2015,Number,31
24,04,2015,Number,40
24,04,2015,Star,3
24,04,2015,Star,10
21,04,2015,Number,6
21,04,2015,Number,14
21,04,2015,Number,17
21,04,2015,Number,42
21,04,2015,Number,45
21,04,2015,Star,1
21,04,2015,Star,8
17,04,2015,Number,2
17,04,2015,Number,24
17,04,2015,Number,30
17,04,2015,Number,34
17,04,2015,Number,39
17,04,2015,Star,8
17,04,2015,Star,11
14,04,2015,Number,24
14,04,2015,Number,32
14,04,2015,Number,34
14,04,2015,Number,35
14,04,2015,Number,49
14,04,2015,Star,1
14,04,2015,Star,2
10,04,2015,Number,22
10,04,2015,Number,23
10,04,2015,Number,25
10,04,2015,Number,30
10,04,2015,Number,43
10,04,2015,Star,5
10,04,2015,Star,9
7,04,2015,Number,18
7,04,2015,Number,25
7,04,2015,Number,39
7,04,2015,Number,44
7,04,2015,Number,50
7,04,2015,Star,5
7,04,2015,Star,8
3,04,2015,Number,27
3,04,2015,Number,29
3,04,2015,Number,37
3,04,2015,Number,39
3,04,2015,Number,49
3,04,2015,Star,2
3,04,2015,Star,4
31,03,2015,Number,8
31,03,2015,Number,20
31,03,2015,Number,24
31,03,2015,Number,28
31,03,2015,Number,49
31,03,2015,Star,8
31,03,2015,Star,9
27,03,2015,Number,2
27,03,2015,Number,30
27,03,2015,Number,32
27,03,2015,Number,39
27,03,2015,Number,44
27,03,2015,Star,6
27,03,2015,Star,10
24,03,2015,Number,10
24,03,2015,Number,24
24,03,2015,Number,26
24,03,2015,Number,39
24,03,2015,Number,40
24,03,2015,Star,3
24,03,2015,Star,10
20,03,2015,Number,3
20,03,2015,Number,14
20,03,2015,Number,37
20,03,2015,Number,42
20,03,2015,Number,48
20,03,2015,Star,1
20,03,2015,Star,10
17,03,2015,Number,11
17,03,2015,Number,23
17,03,2015,Number,26
17,03,2015,Number,38
17,03,2015,Number,44
17,03,2015,Star,1
17,03,2015,Star,8
13,03,2015,Number,4
13,03,2015,Number,5
13,03,2015,Number,18
13,03,2015,Number,22
13,03,2015,Number,23
13,03,2015,Star,1
13,03,2015,Star,3
10,03,2015,Number,2
10,03,2015,Number,6
10,03,2015,Number,23
10,03,2015,Number,30
10,03,2015,Number,31
10,03,2015,Star,2
10,03,2015,Star,10
6,03,2015,Number,23
6,03,2015,Number,30
6,03,2015,Number,47
6,03,2015,Number,49
6,03,2015,Number,50
6,03,2015,Star,2
6,03,2015,Star,7
3,03,2015,Number,6
3,03,2015,Number,8
3,03,2015,Number,11
3,03,2015,Number,13
3,03,2015,Number,21
3,03,2015,Star,7
3,03,2015,Star,8
27,02,2015,Number,5
27,02,2015,Number,14
27,02,2015,Number,17
27,02,2015,Number,25
27,02,2015,Number,47
27,02,2015,Star,9
27,02,2015,Star,10
24,02,2015,Number,3
24,02,2015,Number,25
24,02,2015,Number,28
24,02,2015,Number,34
24,02,2015,Number,50
24,02,2015,Star,1
24,02,2015,Star,11
20,02,2015,Number,4
20,02,2015,Number,10
20,02,2015,Number,14
20,02,2015,Number,37
20,02,2015,Number,46
20,02,2015,Star,4
20,02,2015,Star,7
17,02,2015,Number,2
17,02,2015,Number,5
17,02,2015,Number,18
17,02,2015,Number,30
17,02,2015,Number,43
17,02,2015,Star,1
17,02,2015,Star,10
13,02,2015,Number,12
13,02,2015,Number,24
13,02,2015,Number,39
13,02,2015,Number,42
13,02,2015,Number,44
13,02,2015,Star,3
13,02,2015,Star,11
10,02,2015,Number,13
10,02,2015,Number,17
10,02,2015,Number,20
10,02,2015,Number,30
10,02,2015,Number,45
10,02,2015,Star,9
10,02,2015,Star,10
6,02,2015,Number,10
6,02,2015,Number,26
6,02,2015,Number,30
6,02,2015,Number,39
6,02,2015,Number,50
6,02,2015,Star,7
6,02,2015,Star,8
3,02,2015,Number,17
3,02,2015,Number,31
3,02,2015,Number,33
3,02,2015,Number,44
3,02,2015,Number,50
3,02,2015,Star,7
3,02,2015,Star,11
30,01,2015,Number,9
30,01,2015,Number,13
30,01,2015,Number,15
30,01,2015,Number,19
30,01,2015,Number,24
30,01,2015,Star,3
30,01,2015,Star,8
27,01,2015,Number,5
27,01,2015,Number,10
27,01,2015,Number,31
27,01,2015,Number,33
27,01,2015,Number,40
27,01,2015,Star,8
27,01,2015,Star,10
23,01,2015,Number,6
23,01,2015,Number,29
23,01,2015,Number,30
23,01,2015,Number,38
23,01,2015,Number,45
23,01,2015,Star,1
23,01,2015,Star,8
20,01,2015,Number,15
20,01,2015,Number,33
20,01,2015,Number,41
20,01,2015,Number,44
20,01,2015,Number,47
20,01,2015,Star,8
20,01,2015,Star,10
16,01,2015,Number,29
16,01,2015,Number,30
16,01,2015,Number,32
16,01,2015,Number,34
16,01,2015,Number,46
16,01,2015,Star,3
16,01,2015,Star,6
13,01,2015,Number,8
13,01,2015,Number,17
13,01,2015,Number,21
13,01,2015,Number,31
13,01,2015,Number,34
13,01,2015,Star,9
13,01,2015,Star,10
9,01,2015,Number,6
9,01,2015,Number,21
9,01,2015,Number,24
9,01,2015,Number,32
9,01,2015,Number,45
9,01,2015,Star,1
9,01,2015,Star,11
6,01,2015,Number,14
6,01,2015,Number,20
6,01,2015,Number,30
6,01,2015,Number,38
6,01,2015,Number,49
6,01,2015,Star,3
6,01,2015,Star,4
2,01,2015,Number,22
2,01,2015,Number,24
2,01,2015,Number,25
2,01,2015,Number,28
2,01,2015,Number,49
2,01,2015,Star,3
2,01,2015,Star,6
30,12,2014,Number,6
30,12,2014,Number,18
30,12,2014,Number,39
30,12,2014,Number,44
30,12,2014,Number,50
30,12,2014,Star,8
30,12,2014,Star,11
26,12,2014,Number,17
26,12,2014,Number,26
26,12,2014,Number,27
26,12,2014,Number,45
26,12,2014,Number,49
26,12,2014,Star,2
26,12,2014,Star,3
23,12,2014,Number,8
23,12,2014,Number,9
23,12,2014,Number,19
23,12,2014,Number,25
23,12,2014,Number,49
23,12,2014,Star,2
23,12,2014,Star,10
19,12,2014,Number,23
19,12,2014,Number,29
19,12,2014,Number,31
19,12,2014,Number,39
19,12,2014,Number,44
19,12,2014,Star,5
19,12,2014,Star,8
16,12,2014,Number,3
16,12,2014,Number,7
16,12,2014,Number,12
16,12,2014,Number,13
16,12,2014,Number,25
16,12,2014,Star,5
16,12,2014,Star,8
12,12,2014,Number,2
12,12,2014,Number,15
12,12,2014,Number,28
12,12,2014,Number,31
12,12,2014,Number,37
12,12,2014,Star,4
12,12,2014,Star,6
9,12,2014,Number,1
9,12,2014,Number,3
9,12,2014,Number,31
9,12,2014,Number,42
9,12,2014,Number,46
9,12,2014,Star,4
9,12,2014,Star,11
5,12,2014,Number,5
5,12,2014,Number,8
5,12,2014,Number,37
5,12,2014,Number,47
5,12,2014,Number,48
5,12,2014,Star,2
5,12,2014,Star,3
2,12,2014,Number,3
2,12,2014,Number,15
2,12,2014,Number,25
2,12,2014,Number,44
2,12,2014,Number,49
2,12,2014,Star,1
2,12,2014,Star,9
28,11,2014,Number,6
28,11,2014,Number,10
28,11,2014,Number,15
28,11,2014,Number,23
28,11,2014,Number,41
28,11,2014,Star,4
28,11,2014,Star,10
25,11,2014,Number,3
25,11,2014,Number,7
25,11,2014,Number,25
25,11,2014,Number,32
25,11,2014,Number,36
25,11,2014,Star,1
25,11,2014,Star,6
21,11,2014,Number,4
21,11,2014,Number,7
21,11,2014,Number,28
21,11,2014,Number,32
21,11,2014,Number,37
21,11,2014,Star,5
21,11,2014,Star,10
18,11,2014,Number,2
18,11,2014,Number,3
18,11,2014,Number,17
18,11,2014,Number,36
18,11,2014,Number,38
18,11,2014,Star,4
18,11,2014,Star,11
14,11,2014,Number,17
14,11,2014,Number,32
14,11,2014,Number,36
14,11,2014,Number,38
14,11,2014,Number,48
14,11,2014,Star,5
14,11,2014,Star,8
11,11,2014,Number,2
11,11,2014,Number,14
11,11,2014,Number,21
11,11,2014,Number,36
11,11,2014,Number,46
11,11,2014,Star,7
11,11,2014,Star,11
7,11,2014,Number,13
7,11,2014,Number,25
7,11,2014,Number,32
7,11,2014,Number,38
7,11,2014,Number,46
7,11,2014,Star,1
7,11,2014,Star,10
4,11,2014,Number,1
4,11,2014,Number,6
4,11,2014,Number,13
4,11,2014,Number,17
4,11,2014,Number,26
4,11,2014,Star,3
4,11,2014,Star,5
31,10,2014,Number,10
31,10,2014,Number,13
31,10,2014,Number,20
31,10,2014,Number,33
31,10,2014,Number,41
31,10,2014,Star,3
31,10,2014,Star,9
28,10,2014,Number,10
28,10,2014,Number,15
28,10,2014,Number,17
28,10,2014,Number,40
28,10,2014,Number,45
28,10,2014,Star,1
28,10,2014,Star,2
24,10,2014,Number,3
24,10,2014,Number,9
24,10,2014,Number,20
24,10,2014,Number,30
24,10,2014,Number,42
24,10,2014,Star,1
24,10,2014,Star,6
21,10,2014,Number,20
21,10,2014,Number,21
21,10,2014,Number,27
21,10,2014,Number,33
21,10,2014,Number,40
21,10,2014,Star,3
21,10,2014,Star,10
17,10,2014,Number,1
17,10,2014,Number,13
17,10,2014,Number,40
17,10,2014,Number,48
17,10,2014,Number,49
17,10,2014,Star,8
17,10,2014,Star,10
14,10,2014,Number,4
14,10,2014,Number,5
14,10,2014,Number,15
14,10,2014,Number,23
14,10,2014,Number,32
14,10,2014,Star,3
14,10,2014,Star,7
10,10,2014,Number,6
10,10,2014,Number,29
10,10,2014,Number,42
10,10,2014,Number,45
10,10,2014,Number,47
10,10,2014,Star,9
10,10,2014,Star,10
7,10,2014,Number,9
7,10,2014,Number,21
7,10,2014,Number,28
7,10,2014,Number,30
7,10,2014,Number,38
7,10,2014,Star,1
7,10,2014,Star,8
3,10,2014,Number,4
3,10,2014,Number,13
3,10,2014,Number,23
3,10,2014,Number,48
3,10,2014,Number,50
3,10,2014,Star,5
3,10,2014,Star,10
30,09,2014,Number,3
30,09,2014,Number,13
30,09,2014,Number,15
30,09,2014,Number,33
30,09,2014,Number,42
30,09,2014,Star,5
30,09,2014,Star,7
26,09,2014,Number,13
26,09,2014,Number,27
26,09,2014,Number,35
26,09,2014,Number,46
26,09,2014,Number,47
26,09,2014,Star,1
26,09,2014,Star,2
23,09,2014,Number,12
23,09,2014,Number,13
23,09,2014,Number,14
23,09,2014,Number,29
23,09,2014,Number,35
23,09,2014,Star,1
23,09,2014,Star,7
19,09,2014,Number,6
19,09,2014,Number,8
19,09,2014,Number,34
19,09,2014,Number,38
19,09,2014,Number,48
19,09,2014,Star,3
19,09,2014,Star,9
16,09,2014,Number,4
16,09,2014,Number,29
16,09,2014,Number,30
16,09,2014,Number,35
16,09,2014,Number,50
16,09,2014,Star,2
16,09,2014,Star,4
12,09,2014,Number,9
12,09,2014,Number,13
12,09,2014,Number,26
12,09,2014,Number,31
12,09,2014,Number,33
12,09,2014,Star,7
12,09,2014,Star,11
9,09,2014,Number,8
9,09,2014,Number,15
9,09,2014,Number,19
9,09,2014,Number,24
9,09,2014,Number,35
9,09,2014,Star,8
9,09,2014,Star,10
5,09,2014,Number,1
5,09,2014,Number,18
5,09,2014,Number,23
5,09,2014,Number,46
5,09,2014,Number,50
5,09,2014,Star,3
5,09,2014,Star,9
2,09,2014,Number,5
2,09,2014,Number,25
2,09,2014,Number,31
2,09,2014,Number,39
2,09,2014,Number,45
2,09,2014,Star,1
2,09,2014,Star,8
29,08,2014,Number,2
29,08,2014,Number,9
29,08,2014,Number,26
29,08,2014,Number,32
29,08,2014,Number,38
29,08,2014,Star,3
29,08,2014,Star,6
26,08,2014,Number,10
26,08,2014,Number,22
26,08,2014,Number,36
26,08,2014,Number,45
26,08,2014,Number,48
26,08,2014,Star,4
26,08,2014,Star,11
22,08,2014,Number,4
22,08,2014,Number,17
22,08,2014,Number,29
22,08,2014,Number,35
22,08,2014,Number,49
22,08,2014,Star,1
22,08,2014,Star,2
19,08,2014,Number,4
19,08,2014,Number,7
19,08,2014,Number,11
19,08,2014,Number,34
19,08,2014,Number,47
19,08,2014,Star,7
19,08,2014,Star,8
15,08,2014,Number,4
15,08,2014,Number,5
15,08,2014,Number,21
15,08,2014,Number,23
15,08,2014,Number,30
15,08,2014,Star,8
15,08,2014,Star,10
12,08,2014,Number,7
12,08,2014,Number,16
12,08,2014,Number,19
12,08,2014,Number,22
12,08,2014,Number,33
12,08,2014,Star,2
12,08,2014,Star,5
8,08,2014,Number,21
8,08,2014,Number,29
8,08,2014,Number,35
8,08,2014,Number,43
8,08,2014,Number,46
8,08,2014,Star,1
8,08,2014,Star,9
5,08,2014,Number,5
5,08,2014,Number,7
5,08,2014,Number,19
5,08,2014,Number,21
5,08,2014,Number,42
5,08,2014,Star,5
5,08,2014,Star,11
1,08,2014,Number,24
1,08,2014,Number,44
1,08,2014,Number,46
1,08,2014,Number,48
1,08,2014,Number,50
1,08,2014,Star,5
1,08,2014,Star,10
29,07,2014,Number,10
29,07,2014,Number,23
29,07,2014,Number,35
29,07,2014,Number,40
29,07,2014,Number,43
29,07,2014,Star,3
29,07,2014,Star,9
25,07,2014,Number,9
25,07,2014,Number,10
25,07,2014,Number,12
25,07,2014,Number,24
25,07,2014,Number,43
25,07,2014,Star,5
25,07,2014,Star,9
22,07,2014,Number,1
22,07,2014,Number,24
22,07,2014,Number,43
22,07,2014,Number,45
22,07,2014,Number,50
22,07,2014,Star,5
22,07,2014,Star,8
18,07,2014,Number,1
18,07,2014,Number,11
18,07,2014,Number,29
18,07,2014,Number,41
18,07,2014,Number,43
18,07,2014,Star,3
18,07,2014,Star,11
15,07,2014,Number,15
15,07,2014,Number,18
15,07,2014,Number,20
15,07,2014,Number,27
15,07,2014,Number,34
15,07,2014,Star,1
15,07,2014,Star,3
11,07,2014,Number,5
11,07,2014,Number,22
11,07,2014,Number,35
11,07,2014,Number,38
11,07,2014,Number,49
11,07,2014,Star,4
11,07,2014,Star,7
8,07,2014,Number,8
8,07,2014,Number,18
8,07,2014,Number,22
8,07,2014,Number,24
8,07,2014,Number,27
8,07,2014,Star,4
8,07,2014,Star,11
4,07,2014,Number,4
4,07,2014,Number,18
4,07,2014,Number,39
4,07,2014,Number,43
4,07,2014,Number,47
4,07,2014,Star,2
4,07,2014,Star,6
1,07,2014,Number,18
1,07,2014,Number,22
1,07,2014,Number,25
1,07,2014,Number,27
1,07,2014,Number,39
1,07,2014,Star,5
1,07,2014,Star,10
27,06,2014,Number,31
27,06,2014,Number,33
